Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2023, eco6, 5, 88.55, 12.11, 76, 276, 0, 
2024, eco6, 5, 136.88, 11.79, 67, 276, 0, 
2025, eco6, 5, 100.99, 11.84, 81, 280, 0, 
2026, eco6, 5, 122.4, 11.48, 87, 288, 0, 
2027, eco6, 5, 99.65, 11.95, 75, 275, 0, 
2028, eco6, 5, 88.55, 12.11, 76, 276, 0, 
2029, eco6, 5, 112.54, 12.46, 76, 293, 0, 
2030, eco6, 5, 115.55, 12.67, 71, 282, 0, 
2031, eco6, 5, 122.75, 13.44, 0, 293, 0, 
2032, eco6, 5, 120.79, 11.8, 77, 274, 0, 
2033, eco6, 5, 77.41, 11.66, 71, 267, 0, 
2034, eco6, 5, 111.32, 13.22, 55, 284, 0, 
2035, eco6, 5, 122.4, 11.48, 87, 288, 0, 
2036, eco6, 5, 96, 12.08, 76, 274, 0, 
2037, eco6, 5, 97.04, 12.46, 70, 263, 0, 
2038, eco6, 5, 96, 12.08, 76, 274, 0, 
2039, eco6, 5, 94.98, 12.62, 82, 304, 0, 
2040, eco6, 5, 133.9, 13.18, 69, 365, 0, 
2041, eco6, 5, 109.26, 11.51, 50, 285, 0, 
2042, eco6, 5, 93.56, 11.95, 62, 281, 0, 
2043, eco6, 5, 97.04, 12.46, 70, 263, 0, 
2044, eco6, 5, 138.36, 12.06, 67, 286, 0, 
2045, eco6, 5, 138.36, 12.06, 67, 286, 0, 
2046, eco6, 5, 96, 12.08, 76, 274, 0, 
2047, eco6, 5, 117.33, 11.68, 68, 291, 0, 
2048, eco6, 5, 117.33, 11.68, 68, 291, 0, 
2049, eco6, 5, 110.42, 12.98, 59, 280, 0, 
2050, eco6, 5, 77.5, 12.97, 64, 291, 0, 
2051, eco6, 5, 104.5, 12.34, 75, 291, 0, 
2052, eco6, 5, 100.99, 11.84, 81, 280, 0, 
2053, eco6, 5, 88.25, 13.31, 59, 296, 0, 
2054, eco6, 5, 77.41, 11.66, 71, 267, 0, 
2055, eco6, 5, 87.35, 11.59, 81, 281, 0, 
2056, eco6, 5, 133.9, 13.18, 69, 365, 0, 
2057, eco6, 5, 138.88, 12.14, 56, 280, 0, 
2058, eco6, 5, 117.01, 12.59, 56, 305, 0, 
1979, eco8, 6, 128.75, 10.54, 84, 272, 0, 
1980, eco8, 6, 135.05, 10.02, 62, 282, 0, 
1981, eco8, 6, 116.22, 10.66, 80, 274, 0, 
1982, eco8, 6, 112.41, 11.49, 80, 288, 0, 
1983, eco8, 6, 148.12, 11.74, 71, 274, 0, 
1984, eco8, 6, 167.92, 10.54, 73, 284, 0, 
1985, eco8, 6, 170.6, 10.33, 83, 272, 0, 
1986, eco8, 6, 140.14, 11.24, 77, 281, 0, 
1987, eco8, 6, 161.68, 11.16, 68, 304, 0, 
1988, eco8, 6, 116.22, 10.66, 80, 274, 0, 
1989, eco8, 6, 192.74, 10.56, 90, 291, 0, 
1990, eco8, 6, 101.06, 10.13, 79, 264, 0, 
1991, eco8, 6, 128.75, 10.54, 84, 272, 0, 
1992, eco8, 6, 117.44, 10.52, 70, 277, 0, 
1993, eco8, 6, 126.12, 10.6, 88, 276, 0, 
1994, eco8, 6, 167.92, 10.54, 73, 284, 0, 
1995, eco8, 6, 131.49, 12.16, 56, 285, 0, 
1996, eco8, 6, 131.49, 12.16, 56, 285, 0, 
1997, eco8, 6, 135.05, 10.02, 62, 282, 0, 
1998, eco8, 6, 172.38, 10.65, 63, 278, 0, 
1999, eco8, 6, 124.08, 10.88, 72, 321, 0, 
2000, eco8, 6, 131.49, 12.16, 56, 285, 0, 
2001, eco8, 6, 135.05, 10.02, 62, 282, 0, 
2002, eco8, 6, 126.12, 10.6, 88, 276, 0, 
2003, eco8, 6, 116.22, 10.66, 80, 274, 0, 
2004, eco8, 6, 130.9, 11.43, 75, 291, 0, 
2005, eco8, 6, 132.32, 10.96, 80, 261, 0, 
2006, eco8, 6, 116.52, 10.99, 83, 271, 0, 
2007, eco8, 6, 141.97, 11.04, 83, 292, 0, 
2008, eco8, 6, 157.78, 11.76, 79, 282, 0, 
2009, eco8, 6, 184.13, 10.31, 72, 275, 0, 
2010, eco8, 6, 135.48, 10.85, 82, 291, 0, 
2011, eco8, 6, 157.83, 12, 51, 291, 0, 
2012, eco8, 6, 135.05, 10.02, 62, 282, 0, 
2013, eco8, 6, 116.52, 10.99, 83, 271, 0, 
2014, eco8, 6, 184.13, 10.31, 72, 275, 0, 
2015, eco8, 6, 156.98, 10.15, 76, 291, 0, 
2016, eco8, 6, 161.58, 10.72, 78, 295, 0, 
2017, eco8, 6, 157.78, 11.76, 79, 282, 0, 
2018, eco8, 6, 101.06, 10.13, 79, 264, 0, 
2019, eco8, 6, 132.32, 10.96, 80, 261, 0, 
2020, eco8, 6, 126.69, 11.11, 86, 301, 0, 
2021, eco8, 6, 126.69, 11.11, 86, 301, 0, 
2022, eco8, 6, 109.15, 11.68, 64, 290, 0, 
2023, eco8, 6, 116.22, 10.66, 80, 274, 0, 
2024, eco8, 6, 184.13, 10.31, 72, 275, 0, 
2025, eco8, 6, 125.85, 10.2, 86, 281, 0, 
2026, eco8, 6, 161.47, 9.98, 93, 287, 0, 
2027, eco8, 6, 120.51, 10.41, 79, 276, 0, 
2028, eco8, 6, 116.22, 10.66, 80, 274, 0, 
2029, eco8, 6, 141.97, 11.04, 83, 292, 0, 
2030, eco8, 6, 140.14, 11.24, 77, 281, 0, 
2031, eco8, 6, 157.83, 12, 51, 291, 0, 
2032, eco8, 6, 170.6, 10.33, 83, 272, 0, 
2033, eco8, 6, 101.06, 10.13, 79, 264, 0, 
2034, eco8, 6, 157.78, 11.76, 79, 282, 0, 
2035, eco8, 6, 161.47, 9.98, 93, 287, 0, 
2036, eco8, 6, 128.75, 10.54, 84, 272, 0, 
2037, eco8, 6, 132.32, 10.96, 80, 261, 0, 
2038, eco8, 6, 128.75, 10.54, 84, 272, 0, 
2039, eco8, 6, 126.69, 11.11, 86, 301, 0, 
2040, eco8, 6, 162.08, 11.53, 72, 365, 0, 
2041, eco8, 6, 135.05, 10.02, 62, 282, 0, 
2042, eco8, 6, 117.44, 10.52, 70, 277, 0, 
2043, eco8, 6, 132.32, 10.96, 80, 261, 0, 
2044, eco8, 6, 167.92, 10.54, 73, 284, 0, 
2045, eco8, 6, 167.92, 10.54, 73, 284, 0, 
2046, eco8, 6, 128.75, 10.54, 84, 272, 0, 
2047, eco8, 6, 156.98, 10.15, 76, 291, 0, 
2048, eco8, 6, 156.98, 10.15, 76, 291, 0, 
2049, eco8, 6, 140.25, 11.57, 66, 279, 0, 
2050, eco8, 6, 98.46, 11.56, 67, 291, 0, 
2051, eco8, 6, 135.48, 10.85, 82, 291, 0, 
2052, eco8, 6, 125.85, 10.2, 86, 281, 0, 
2053, eco8, 6, 109.15, 11.68, 64, 290, 0, 
2054, eco8, 6, 101.06, 10.13, 79, 264, 0, 
2055, eco8, 6, 115, 10.02, 85, 277, 0, 
2056, eco8, 6, 162.08, 11.53, 72, 365, 0, 
2057, eco8, 6, 172.38, 10.65, 63, 278, 0, 
2058, eco8, 6, 149.36, 11.02, 65, 300, 0, 
1979, eco9, 7, 153.03, 10.34, 84, 272, 0, 
1980, eco9, 7, 169.57, 9.88, 60, 285, 0, 
1981, eco9, 7, 131.6, 10.44, 81, 276, 0, 
1982, eco9, 7, 135.8, 11.26, 82, 289, 0, 
1983, eco9, 7, 166.31, 11.47, 69, 275, 0, 
1984, eco9, 7, 195.55, 10.14, 74, 285, 0, 
1985, eco9, 7, 201.11, 10.14, 83, 274, 0, 
1986, eco9, 7, 155.54, 10.98, 76, 283, 0, 
1987, eco9, 7, 188.14, 10.91, 68, 304, 0, 
1988, eco9, 7, 131.6, 10.44, 81, 276, 0, 
1989, eco9, 7, 220.71, 10.36, 90, 291, 0, 
1990, eco9, 7, 121.88, 9.84, 80, 265, 0, 
1991, eco9, 7, 153.03, 10.34, 84, 272, 0, 
1992, eco9, 7, 134.46, 10.33, 70, 280, 0, 
1993, eco9, 7, 144.71, 10.39, 89, 279, 0, 
1994, eco9, 7, 195.55, 10.14, 74, 285, 0, 
1995, eco9, 7, 147.39, 11.93, 56, 287, 0, 
1996, eco9, 7, 147.39, 11.93, 56, 287, 0, 
1997, eco9, 7, 169.57, 9.88, 60, 285, 0, 
1998, eco9, 7, 206.91, 10.44, 61, 279, 0, 
1999, eco9, 7, 140.12, 10.65, 73, 321, 0, 
2000, eco9, 7, 147.39, 11.93, 56, 287, 0, 
2001, eco9, 7, 169.57, 9.88, 60, 285, 0, 
2002, eco9, 7, 144.71, 10.39, 89, 279, 0, 
2003, eco9, 7, 131.6, 10.44, 81, 276, 0, 
2004, eco9, 7, 157.6, 11.17, 73, 291, 0, 
2005, eco9, 7, 148.71, 10.67, 81, 261, 0, 
2006, eco9, 7, 135.58, 10.68, 83, 272, 0, 
2007, eco9, 7, 164.24, 10.76, 82, 294, 0, 
2008, eco9, 7, 185.44, 11.55, 79, 285, 0, 
2009, eco9, 7, 217.89, 10.08, 72, 275, 0, 
2010, eco9, 7, 162.19, 10.59, 82, 291, 0, 
2011, eco9, 7, 187.5, 11.72, 50, 292, 0, 
2012, eco9, 7, 169.57, 9.88, 60, 285, 0, 
2013, eco9, 7, 135.58, 10.68, 83, 272, 0, 
2014, eco9, 7, 217.89, 10.08, 72, 275, 0, 
2015, eco9, 7, 182.06, 9.95, 77, 291, 0, 
2016, eco9, 7, 197.78, 10.59, 79, 297, 0, 
2017, eco9, 7, 185.44, 11.55, 79, 285, 0, 
2018, eco9, 7, 121.88, 9.84, 80, 265, 0, 
2019, eco9, 7, 148.71, 10.67, 81, 261, 0, 
2020, eco9, 7, 152, 10.88, 86, 298, 0, 
2021, eco9, 7, 152, 10.88, 86, 298, 0, 
2022, eco9, 7, 118.33, 11.52, 64, 296, 0, 
2023, eco9, 7, 131.6, 10.44, 81, 276, 0, 
2024, eco9, 7, 217.89, 10.08, 72, 275, 0, 
2025, eco9, 7, 145.73, 10.07, 85, 281, 0, 
2026, eco9, 7, 189.9, 9.82, 93, 289, 0, 
2027, eco9, 7, 141.73, 10.15, 81, 275, 0, 
2028, eco9, 7, 131.6, 10.44, 81, 276, 0, 
2029, eco9, 7, 164.24, 10.76, 82, 294, 0, 
2030, eco9, 7, 155.54, 10.98, 76, 283, 0, 
2031, eco9, 7, 187.5, 11.72, 50, 292, 0, 
2032, eco9, 7, 201.11, 10.14, 83, 274, 0, 
2033, eco9, 7, 121.88, 9.84, 80, 265, 0, 
2034, eco9, 7, 185.44, 11.55, 79, 285, 0, 
2035, eco9, 7, 189.9, 9.82, 93, 289, 0, 
2036, eco9, 7, 153.03, 10.34, 84, 272, 0, 
2037, eco9, 7, 148.71, 10.67, 81, 261, 0, 
2038, eco9, 7, 153.03, 10.34, 84, 272, 0, 
2039, eco9, 7, 152, 10.88, 86, 298, 0, 
2040, eco9, 7, 188.25, 11.34, 71, 365, 0, 
2041, eco9, 7, 169.57, 9.88, 60, 285, 0, 
2042, eco9, 7, 134.46, 10.33, 70, 280, 0, 
2043, eco9, 7, 148.71, 10.67, 81, 261, 0, 
2044, eco9, 7, 195.55, 10.14, 74, 285, 0, 
2045, eco9, 7, 195.55, 10.14, 74, 285, 0, 
2046, eco9, 7, 153.03, 10.34, 84, 272, 0, 
2047, eco9, 7, 182.06, 9.95, 77, 291, 0, 
2048, eco9, 7, 182.06, 9.95, 77, 291, 0, 
2049, eco9, 7, 173.32, 11.3, 66, 282, 0, 
2050, eco9, 7, 115.4, 11.24, 67, 291, 0, 
2051, eco9, 7, 162.19, 10.59, 82, 291, 0, 
2052, eco9, 7, 145.73, 10.07, 85, 281, 0, 
2053, eco9, 7, 118.33, 11.52, 64, 296, 0, 
2054, eco9, 7, 121.88, 9.84, 80, 265, 0, 
2055, eco9, 7, 130.3, 9.84, 85, 279, 0, 
2056, eco9, 7, 188.25, 11.34, 71, 365, 0, 
2057, eco9, 7, 206.91, 10.44, 61, 279, 0, 
2058, eco9, 7, 180.47, 10.84, 63, 302, 0, 
1979, eco10, 8, 143.34, 13.62, 70, 277, 0, 
1980, eco10, 8, 156.73, 13.38, 31, 294, 0, 
1981, eco10, 8, 123.11, 13.79, 54, 284, 0, 
1982, eco10, 8, 119.57, 14.57, 39, 321, 0, 
1983, eco10, 8, 149.96, 14.85, 49, 281, 0, 
1984, eco10, 8, 180.43, 13.64, 57, 314, 0, 
1985, eco10, 8, 170.98, 13.32, 37, 280, 0, 
1986, eco10, 8, 132.98, 14.33, 59, 289, 0, 
1987, eco10, 8, 163.04, 14.19, 51, 314, 0, 
1988, eco10, 8, 123.11, 13.79, 54, 284, 0, 
1989, eco10, 8, 201.07, 13.57, 79, 291, 0, 
1990, eco10, 8, 117.34, 13.2, 64, 270, 0, 
1991, eco10, 8, 143.34, 13.62, 70, 277, 0, 
1992, eco10, 8, 126.62, 13.69, 48, 289, 0, 
1993, eco10, 8, 125.34, 13.7, 69, 290, 0, 
1994, eco10, 8, 180.43, 13.64, 57, 314, 0, 
1995, eco10, 8, 134.19, 15.47, 45, 292, 0, 
1996, eco10, 8, 134.19, 15.47, 45, 292, 0, 
1997, eco10, 8, 156.73, 13.38, 31, 294, 0, 
1998, eco10, 8, 193.46, 13.49, 48, 284, 0, 
1999, eco10, 8, 124.89, 13.86, 58, 321, 0, 
2000, eco10, 8, 134.19, 15.47, 45, 292, 0, 
2001, eco10, 8, 156.73, 13.38, 31, 294, 0, 
2002, eco10, 8, 125.34, 13.7, 69, 290, 0, 
2003, eco10, 8, 123.11, 13.79, 54, 284, 0, 
2004, eco10, 8, 152.14, 14.39, 61, 294, 0, 
2005, eco10, 8, 120.66, 14, 50, 266, 0, 
2006, eco10, 8, 129.4, 13.97, 0, 278, 0, 
2007, eco10, 8, 149.12, 14.09, 42, 304, 0, 
2008, eco10, 8, 158.92, 15.08, 0, 316, 0, 
2009, eco10, 8, 183.16, 13.23, 60, 280, 0, 
2010, eco10, 8, 148.14, 13.85, 63, 291, 0, 
2011, eco10, 8, 176.24, 14.9, 0, 302, 0, 
2012, eco10, 8, 156.73, 13.38, 31, 294, 0, 
2013, eco10, 8, 129.4, 13.97, 0, 278, 0, 
2014, eco10, 8, 183.16, 13.23, 60, 280, 0, 
2015, eco10, 8, 156.86, 13.3, 55, 296, 0, 
2016, eco10, 8, 184.46, 13.89, 55, 312, 0, 
2017, eco10, 8, 158.92, 15.08, 0, 316, 0, 
2018, eco10, 8, 117.34, 13.2, 64, 270, 0, 
2019, eco10, 8, 120.66, 14, 50, 266, 0, 
2020, eco10, 8, 134.5, 14.42, 75, 310, 0, 
2021, eco10, 8, 134.5, 14.42, 75, 310, 0, 
2022, eco10, 8, 100.71, 15.13, 50, 306, 0, 
2023, eco10, 8, 123.11, 13.79, 54, 284, 0, 
2024, eco10, 8, 183.16, 13.23, 60, 280, 0, 
2025, eco10, 8, 132.96, 13.34, 67, 289, 0, 
2026, eco10, 8, 171.01, 13.06, 78, 297, 0, 
2027, eco10, 8, 135.09, 13.85, 66, 284, 0, 
2028, eco10, 8, 123.11, 13.79, 54, 284, 0, 
2029, eco10, 8, 149.12, 14.09, 42, 304, 0, 
2030, eco10, 8, 132.98, 14.33, 59, 289, 0, 
2031, eco10, 8, 176.24, 14.9, 0, 302, 0, 
2032, eco10, 8, 170.98, 13.32, 37, 280, 0, 
2033, eco10, 8, 117.34, 13.2, 64, 270, 0, 
2034, eco10, 8, 158.92, 15.08, 0, 316, 0, 
2035, eco10, 8, 171.01, 13.06, 78, 297, 0, 
2036, eco10, 8, 143.34, 13.62, 70, 277, 0, 
2037, eco10, 8, 120.66, 14, 50, 266, 0, 
2038, eco10, 8, 143.34, 13.62, 70, 277, 0, 
2039, eco10, 8, 134.5, 14.42, 75, 310, 0, 
2040, eco10, 8, 170.88, 14.69, 63, 365, 0, 
2041, eco10, 8, 156.73, 13.38, 31, 294, 0, 
2042, eco10, 8, 126.62, 13.69, 48, 289, 0, 
2043, eco10, 8, 120.66, 14, 50, 266, 0, 
2044, eco10, 8, 180.43, 13.64, 57, 314, 0, 
2045, eco10, 8, 180.43, 13.64, 57, 314, 0, 
2046, eco10, 8, 143.34, 13.62, 70, 277, 0, 
2047, eco10, 8, 156.86, 13.3, 55, 296, 0, 
2048, eco10, 8, 156.86, 13.3, 55, 296, 0, 
2049, eco10, 8, 157.46, 14.49, 48, 288, 0, 
2050, eco10, 8, 96.13, 14.69, 58, 294, 0, 
2051, eco10, 8, 148.14, 13.85, 63, 291, 0, 
2052, eco10, 8, 132.96, 13.34, 67, 289, 0, 
2053, eco10, 8, 100.71, 15.13, 50, 306, 0, 
2054, eco10, 8, 117.34, 13.2, 64, 270, 0, 
2055, eco10, 8, 121.32, 13.18, 76, 299, 0, 
2056, eco10, 8, 170.88, 14.69, 63, 365, 0, 
2057, eco10, 8, 193.46, 13.49, 48, 284, 0, 
2058, eco10, 8, 172.13, 14.05, 46, 316, 0, 
1979, eco11, 9, 113.48, 10.88, 83, 271, 0, 
1980, eco11, 9, 118.27, 10.25, 63, 280, 0, 
1981, eco11, 9, 102.39, 11, 80, 273, 0, 
1982, eco11, 9, 98.99, 11.8, 80, 286, 0, 
1983, eco11, 9, 133.04, 12.08, 70, 273, 0, 
1984, eco11, 9, 150.7, 10.91, 72, 283, 0, 
1985, eco11, 9, 144.37, 10.64, 83, 271, 0, 
1986, eco11, 9, 127.61, 11.56, 77, 279, 0, 
1987, eco11, 9, 148.2, 11.49, 68, 302, 0, 
1988, eco11, 9, 102.39, 11, 80, 273, 0, 
1989, eco11, 9, 174.42, 10.88, 90, 291, 0, 
1990, eco11, 9, 89.31, 10.46, 78, 263, 0, 
1991, eco11, 9, 113.48, 10.88, 83, 271, 0, 
1992, eco11, 9, 104.92, 10.85, 69, 276, 0, 
1993, eco11, 9, 111.3, 10.91, 87, 274, 0, 
1994, eco11, 9, 150.7, 10.91, 72, 283, 0, 
1995, eco11, 9, 120.7, 12.48, 56, 284, 0, 
1996, eco11, 9, 120.7, 12.48, 56, 284, 0, 
1997, eco11, 9, 118.27, 10.25, 63, 280, 0, 
1998, eco11, 9, 150.53, 10.98, 63, 277, 0, 
1999, eco11, 9, 110.38, 11.22, 71, 321, 0, 
2000, eco11, 9, 120.7, 12.48, 56, 284, 0, 
2001, eco11, 9, 118.27, 10.25, 63, 280, 0, 
2002, eco11, 9, 111.3, 10.91, 87, 274, 0, 
2003, eco11, 9, 102.39, 11, 80, 273, 0, 
2004, eco11, 9, 118.1, 11.75, 75, 291, 0, 
2005, eco11, 9, 116, 11.28, 80, 261, 0, 
2006, eco11, 9, 104.84, 11.34, 83, 270, 0, 
2007, eco11, 9, 125.47, 11.37, 83, 291, 0, 
2008, eco11, 9, 136.85, 12.08, 79, 281, 0, 
2009, eco11, 9, 160.52, 10.64, 71, 274, 0, 
2010, eco11, 9, 118.02, 11.2, 81, 291, 0, 
2011, eco11, 9, 140.18, 12.32, 52, 288, 0, 
2012, eco11, 9, 118.27, 10.25, 63, 280, 0, 
2013, eco11, 9, 104.84, 11.34, 83, 270, 0, 
2014, eco11, 9, 160.52, 10.64, 71, 274, 0, 
2015, eco11, 9, 137.5, 10.48, 74, 291, 0, 
2016, eco11, 9, 143.17, 10.99, 78, 288, 0, 
2017, eco11, 9, 136.85, 12.08, 79, 281, 0, 
2018, eco11, 9, 89.31, 10.46, 78, 263, 0, 
2019, eco11, 9, 116, 11.28, 80, 261, 0, 
2020, eco11, 9, 110.59, 11.48, 85, 300, 0, 
2021, eco11, 9, 110.59, 11.48, 85, 300, 0, 
2022, eco11, 9, 102.07, 12.05, 64, 290, 0, 
2023, eco11, 9, 102.39, 11, 80, 273, 0, 
2024, eco11, 9, 160.52, 10.64, 71, 274, 0, 
2025, eco11, 9, 114.7, 10.57, 86, 280, 0, 
2026, eco11, 9, 141.56, 10.23, 92, 285, 0, 
2027, eco11, 9, 109.25, 10.77, 78, 275, 0, 
2028, eco11, 9, 102.39, 11, 80, 273, 0, 
2029, eco11, 9, 125.47, 11.37, 83, 291, 0, 
2030, eco11, 9, 127.61, 11.56, 77, 279, 0, 
2031, eco11, 9, 140.18, 12.32, 52, 288, 0, 
2032, eco11, 9, 144.37, 10.64, 83, 271, 0, 
2033, eco11, 9, 89.31, 10.46, 78, 263, 0, 
2034, eco11, 9, 136.85, 12.08, 79, 281, 0, 
2035, eco11, 9, 141.56, 10.23, 92, 285, 0, 
2036, eco11, 9, 113.48, 10.88, 83, 271, 0, 
2037, eco11, 9, 116, 11.28, 80, 261, 0, 
2038, eco11, 9, 113.48, 10.88, 83, 271, 0, 
2039, eco11, 9, 110.59, 11.48, 85, 300, 0, 
2040, eco11, 9, 145.85, 11.89, 72, 290, 0, 
2041, eco11, 9, 118.27, 10.25, 63, 280, 0, 
2042, eco11, 9, 104.92, 10.85, 69, 276, 0, 
2043, eco11, 9, 116, 11.28, 80, 261, 0, 
2044, eco11, 9, 150.7, 10.91, 72, 283, 0, 
2045, eco11, 9, 150.7, 10.91, 72, 283, 0, 
2046, eco11, 9, 113.48, 10.88, 83, 271, 0, 
2047, eco11, 9, 137.5, 10.48, 74, 291, 0, 
2048, eco11, 9, 137.5, 10.48, 74, 291, 0, 
2049, eco11, 9, 124.34, 11.88, 65, 277, 0, 
2050, eco11, 9, 88.22, 11.88, 67, 291, 0, 
2051, eco11, 9, 118.02, 11.2, 81, 291, 0, 
2052, eco11, 9, 114.7, 10.57, 86, 280, 0, 
2053, eco11, 9, 102.07, 12.05, 64, 290, 0, 
2054, eco11, 9, 89.31, 10.46, 78, 263, 0, 
2055, eco11, 9, 101.37, 10.37, 84, 276, 0, 
2056, eco11, 9, 145.85, 11.89, 72, 290, 0, 
2057, eco11, 9, 150.53, 10.98, 63, 277, 0, 
2058, eco11, 9, 133.94, 11.35, 65, 298, 0, 
